Moves,Score,Time,Mean Time Per Move,Did Win,Highest Tile
"{'w': 26, 'a': 16, 's': 13, 'd': 21}",380,0.15,0.0,False,32
"{'w': 40, 'a': 31, 's': 41, 'd': 20}",1172,0.26,0.0,False,128
"{'w': 37, 'a': 38, 's': 29, 'd': 40}",1296,0.29,0.0,False,128
"{'w': 48, 'a': 36, 's': 32, 'd': 37}",1356,0.32,0.0,False,128
"{'w': 68, 'a': 60, 's': 44, 'd': 52}",2120,0.47,0.0,False,128
"{'w': 64, 'a': 34, 's': 33, 'd': 31}",1412,0.34,0.0,False,128
"{'w': 29, 'a': 20, 's': 15, 'd': 25}",660,0.18,0.0,False,64
"{'w': 52, 'a': 27, 's': 35, 'd': 39}",1360,0.31,0.0,False,128
"{'w': 21, 'a': 17, 's': 20, 'd': 21}",524,0.15,0.0,False,64
"{'w': 45, 'a': 29, 's': 24, 'd': 39}",1216,0.28,0.0,False,128
"{'w': 30, 'a': 31, 's': 37, 'd': 21}",960,0.21,0.0,False,128
"{'w': 34, 'a': 18, 's': 26, 'd': 20}",684,0.18,0.0,False,64
"{'w': 25, 'a': 25, 's': 27, 'd': 25}",780,0.2,0.0,False,64
"{'w': 35, 'a': 29, 's': 39, 'd': 35}",1272,0.25,0.0,False,128
"{'w': 57, 'a': 56, 's': 53, 'd': 59}",2372,0.41,0.0,False,256
"{'w': 49, 'a': 39, 's': 30, 'd': 42}",1328,0.3,0.0,False,128
"{'w': 51, 'a': 54, 's': 67, 'd': 52}",2388,0.43,0.0,False,256
"{'w': 33, 'a': 35, 's': 24, 'd': 22}",1040,0.22,0.0,False,128
"{'w': 40, 'a': 33, 's': 20, 'd': 32}",1096,0.23,0.0,False,128
"{'w': 27, 'a': 23, 's': 19, 'd': 18}",564,0.17,0.0,False,64
"{'w': 26, 'a': 19, 's': 15, 'd': 22}",556,0.15,0.0,False,64
"{'w': 44, 'a': 47, 's': 36, 'd': 43}",1488,0.34,0.0,False,128
"{'w': 50, 'a': 34, 's': 33, 'd': 30}",1312,0.28,0.0,False,128
"{'w': 43, 'a': 30, 's': 41, 'd': 57}",1436,0.34,0.0,False,128
"{'w': 34, 'a': 35, 's': 24, 'd': 26}",976,0.26,0.0,False,128
"{'w': 64, 'a': 50, 's': 50, 'd': 58}",2356,0.44,0.0,False,256
"{'w': 80, 'a': 60, 's': 50, 'd': 43}",2456,0.47,0.0,False,256
"{'w': 45, 'a': 48, 's': 39, 'd': 38}",1440,0.35,0.0,False,128
"{'w': 40, 'a': 45, 's': 32, 'd': 33}",1360,0.29,0.0,False,128
"{'w': 43, 'a': 48, 's': 33, 'd': 38}",1364,0.31,0.0,False,128
"{'w': 54, 'a': 53, 's': 42, 'd': 39}",1624,0.36,0.0,False,128
"{'w': 37, 'a': 29, 's': 27, 'd': 27}",872,0.23,0.0,False,64
"{'w': 42, 'a': 40, 's': 33, 'd': 31}",1280,0.29,0.0,False,128
"{'w': 34, 'a': 38, 's': 32, 'd': 31}",1232,0.28,0.0,False,128
"{'w': 25, 'a': 32, 's': 14, 'd': 26}",664,0.18,0.0,False,64
"{'w': 20, 'a': 21, 's': 28, 'd': 23}",672,0.17,0.0,False,64
"{'w': 55, 'a': 40, 's': 29, 'd': 38}",1408,0.3,0.0,False,128
"{'w': 42, 'a': 32, 's': 23, 'd': 40}",1128,0.29,0.0,False,128
"{'w': 42, 'a': 31, 's': 19, 'd': 20}",940,0.2,0.0,False,128
"{'w': 22, 'a': 26, 's': 22, 'd': 25}",672,0.18,0.0,False,64
"{'w': 22, 'a': 23, 's': 13, 'd': 16}",400,0.14,0.0,False,32
"{'w': 37, 'a': 21, 's': 38, 'd': 30}",1116,0.24,0.0,False,128
"{'w': 45, 'a': 36, 's': 33, 'd': 43}",1360,0.32,0.0,False,128
"{'w': 54, 'a': 50, 's': 32, 'd': 40}",1432,0.32,0.0,False,128
"{'w': 56, 'a': 34, 's': 36, 'd': 27}",1348,0.31,0.0,False,128
"{'w': 31, 'a': 43, 's': 42, 'd': 62}",1616,0.35,0.0,False,128
"{'w': 25, 'a': 19, 's': 21, 'd': 31}",684,0.17,0.0,False,64
"{'w': 76, 'a': 55, 's': 64, 'd': 71}",2848,0.51,0.0,False,256
"{'w': 31, 'a': 37, 's': 33, 'd': 41}",1216,0.29,0.0,False,128
"{'w': 35, 'a': 22, 's': 14, 'd': 18}",620,0.16,0.0,False,64
"{'w': 20, 'a': 18, 's': 27, 'd': 24}",608,0.16,0.0,False,64
"{'w': 34, 'a': 16, 's': 26, 'd': 20}",624,0.17,0.0,False,64
"{'w': 15, 'a': 20, 's': 11, 'd': 28}",400,0.15,0.0,False,32
"{'w': 56, 'a': 32, 's': 29, 'd': 32}",1316,0.29,0.0,False,128
"{'w': 17, 'a': 12, 's': 14, 'd': 11}",260,0.11,0.0,False,32
"{'w': 31, 'a': 24, 's': 26, 'd': 26}",672,0.19,0.0,False,64
"{'w': 45, 'a': 39, 's': 32, 'd': 38}",1360,0.3,0.0,False,128
"{'w': 21, 'a': 20, 's': 21, 'd': 11}",408,0.13,0.0,False,32
"{'w': 40, 'a': 30, 's': 29, 'd': 27}",1064,0.26,0.0,False,128
"{'w': 21, 'a': 20, 's': 17, 'd': 19}",544,0.15,0.0,False,64
"{'w': 53, 'a': 59, 's': 48, 'd': 63}",2328,0.41,0.0,False,256
"{'w': 36, 'a': 38, 's': 29, 'd': 53}",1356,0.31,0.0,False,128
"{'w': 44, 'a': 32, 's': 52, 'd': 39}",1424,0.33,0.0,False,128
"{'w': 26, 'a': 29, 's': 19, 'd': 22}",588,0.18,0.0,False,64
"{'w': 28, 'a': 22, 's': 21, 'd': 34}",932,0.19,0.0,False,128
"{'w': 23, 'a': 25, 's': 29, 'd': 24}",688,0.2,0.0,False,64
"{'w': 26, 'a': 27, 's': 25, 'd': 38}",880,0.23,0.0,False,64
"{'w': 42, 'a': 32, 's': 40, 'd': 37}",1388,0.3,0.0,False,128
"{'w': 26, 'a': 25, 's': 26, 'd': 13}",636,0.16,0.0,False,64
"{'w': 39, 'a': 46, 's': 29, 'd': 8}",816,0.23,0.0,False,64
"{'w': 14, 'a': 17, 's': 17, 'd': 10}",248,0.1,0.0,False,32
"{'w': 21, 'a': 10, 's': 17, 'd': 19}",312,0.13,0.0,False,32
"{'w': 31, 'a': 32, 's': 33, 'd': 46}",1288,0.27,0.0,False,128
"{'w': 34, 'a': 20, 's': 28, 'd': 29}",736,0.21,0.0,False,64
"{'w': 48, 'a': 31, 's': 29, 'd': 33}",1304,0.27,0.0,False,128
"{'w': 21, 'a': 32, 's': 21, 'd': 33}",976,0.21,0.0,False,128
"{'w': 18, 'a': 20, 's': 16, 'd': 17}",468,0.14,0.0,False,64
"{'w': 88, 'a': 81, 's': 71, 'd': 73}",3764,0.61,0.0,False,256
"{'w': 40, 'a': 31, 's': 29, 'd': 40}",1100,0.26,0.0,False,128
"{'w': 60, 'a': 41, 's': 49, 'd': 45}",2164,0.37,0.0,False,256
"{'w': 35, 'a': 28, 's': 29, 'd': 24}",828,0.22,0.0,False,64
"{'w': 42, 'a': 38, 's': 31, 'd': 40}",1292,0.29,0.0,False,128
"{'w': 29, 'a': 22, 's': 24, 'd': 19}",572,0.18,0.0,False,64
"{'w': 22, 'a': 20, 's': 17, 'd': 17}",420,0.15,0.0,False,32
"{'w': 34, 'a': 24, 's': 32, 'd': 19}",712,0.2,0.0,False,64
"{'w': 24, 'a': 36, 's': 27, 'd': 25}",716,0.21,0.0,False,64
"{'w': 44, 'a': 43, 's': 36, 'd': 42}",1396,0.31,0.0,False,128
"{'w': 25, 'a': 18, 's': 18, 'd': 14}",468,0.15,0.0,False,64
"{'w': 18, 'a': 20, 's': 24, 'd': 22}",596,0.16,0.0,False,64
"{'w': 18, 'a': 19, 's': 20, 'd': 20}",520,0.14,0.0,False,64
"{'w': 26, 'a': 22, 's': 27, 'd': 32}",716,0.22,0.0,False,64
"{'w': 50, 'a': 34, 's': 44, 'd': 38}",1344,0.31,0.0,False,128
"{'w': 46, 'a': 34, 's': 40, 'd': 43}",1424,0.31,0.0,False,128
"{'w': 54, 'a': 30, 's': 30, 'd': 40}",1284,0.28,0.0,False,128
"{'w': 45, 'a': 48, 's': 46, 'd': 50}",1484,0.36,0.0,False,128
"{'w': 29, 'a': 28, 's': 25, 'd': 22}",728,0.2,0.0,False,64
"{'w': 53, 'a': 43, 's': 44, 'd': 48}",1664,0.37,0.0,False,128
"{'w': 62, 'a': 53, 's': 56, 'd': 57}",2468,0.44,0.0,False,256
"{'w': 33, 'a': 35, 's': 33, 'd': 33}",988,0.27,0.0,False,64
"{'w': 53, 'a': 47, 's': 39, 'd': 32}",1372,0.32,0.0,False,128
"{'w': 53, 'a': 27, 's': 30, 'd': 49}",1420,0.31,0.0,False,128
"{'w': 27, 'a': 25, 's': 25, 'd': 24}",664,0.19,0.0,False,64
"{'w': 30, 'a': 44, 's': 19, 'd': 28}",1080,0.26,0.0,False,128
"{'w': 33, 'a': 31, 's': 28, 'd': 36}",1136,0.24,0.0,False,128
"{'w': 37, 'a': 34, 's': 42, 'd': 24}",1136,0.28,0.0,False,128
"{'w': 33, 'a': 42, 's': 24, 'd': 39}",940,0.28,0.0,False,64
"{'w': 27, 'a': 22, 's': 18, 'd': 24}",644,0.19,0.0,False,64
"{'w': 36, 'a': 18, 's': 22, 'd': 27}",724,0.19,0.0,False,64
"{'w': 66, 'a': 32, 's': 43, 'd': 43}",2124,0.36,0.0,False,256
"{'w': 45, 'a': 49, 's': 45, 'd': 29}",1412,0.32,0.0,False,128
"{'w': 33, 'a': 37, 's': 26, 'd': 38}",1096,0.25,0.0,False,128
"{'w': 17, 'a': 19, 's': 17, 'd': 17}",396,0.14,0.0,False,32
"{'w': 16, 'a': 22, 's': 19, 'd': 31}",592,0.16,0.0,False,64
"{'w': 23, 'a': 22, 's': 25, 'd': 30}",676,0.18,0.0,False,64
"{'w': 68, 'a': 58, 's': 71, 'd': 73}",2864,0.51,0.0,False,256
"{'w': 39, 'a': 31, 's': 21, 'd': 20}",792,0.2,0.0,False,64
"{'w': 28, 'a': 27, 's': 15, 'd': 21}",664,0.17,0.0,False,64
"{'w': 20, 'a': 15, 's': 13, 'd': 8}",268,0.11,0.0,False,32
"{'w': 36, 'a': 23, 's': 20, 'd': 24}",672,0.22,0.0,False,64
"{'w': 20, 'a': 18, 's': 17, 'd': 10}",352,0.12,0.0,False,32
"{'w': 32, 'a': 29, 's': 20, 'd': 31}",952,0.2,0.0,False,128
"{'w': 26, 'a': 18, 's': 17, 'd': 20}",584,0.14,0.0,False,64
"{'w': 39, 'a': 36, 's': 27, 'd': 27}",1120,0.26,0.0,False,128
"{'w': 44, 'a': 42, 's': 34, 'd': 33}",1136,0.31,0.0,False,64
"{'w': 37, 'a': 33, 's': 33, 'd': 37}",1256,0.29,0.0,False,128
"{'w': 40, 'a': 40, 's': 38, 'd': 31}",1280,0.29,0.0,False,128
"{'w': 32, 'a': 34, 's': 34, 'd': 33}",996,0.27,0.0,False,64
"{'w': 31, 'a': 17, 's': 11, 'd': 12}",348,0.16,0.0,False,32
"{'w': 26, 'a': 25, 's': 22, 'd': 21}",592,0.18,0.0,False,64
"{'w': 36, 'a': 42, 's': 26, 'd': 44}",1292,0.29,0.0,False,128
"{'w': 32, 'a': 26, 's': 22, 'd': 24}",808,0.22,0.0,False,64
"{'w': 49, 'a': 39, 's': 40, 'd': 42}",1464,0.43,0.0,False,128
"{'w': 44, 'a': 26, 's': 39, 'd': 25}",1124,0.24,0.0,False,128
"{'w': 25, 'a': 21, 's': 24, 'd': 22}",616,0.22,0.0,False,64
"{'w': 52, 'a': 43, 's': 46, 'd': 46}",1512,0.38,0.0,False,128
"{'w': 54, 'a': 58, 's': 43, 'd': 57}",2028,0.47,0.0,False,128
"{'w': 42, 'a': 24, 's': 33, 'd': 29}",1128,0.25,0.0,False,128
"{'w': 33, 'a': 31, 's': 34, 'd': 41}",1288,0.27,0.0,False,128
"{'w': 50, 'a': 52, 's': 41, 'd': 45}",2084,0.47,0.0,False,256
"{'w': 48, 'a': 36, 's': 39, 'd': 43}",1376,0.32,0.0,False,128
"{'w': 32, 'a': 16, 's': 23, 'd': 27}",684,0.19,0.0,False,64
"{'w': 23, 'a': 23, 's': 21, 'd': 22}",624,0.2,0.0,False,64
"{'w': 38, 'a': 23, 's': 23, 'd': 20}",744,0.2,0.0,False,64
"{'w': 54, 'a': 33, 's': 31, 'd': 33}",1324,0.3,0.0,False,128
"{'w': 34, 'a': 39, 's': 32, 'd': 44}",1336,0.35,0.0,False,128
"{'w': 75, 'a': 58, 's': 59, 'd': 69}",2780,0.54,0.0,False,256
"{'w': 57, 'a': 44, 's': 33, 'd': 79}",2208,0.41,0.0,False,256
"{'w': 48, 'a': 42, 's': 28, 'd': 37}",1364,0.29,0.0,False,128
"{'w': 29, 'a': 36, 's': 25, 'd': 29}",952,0.24,0.0,False,64
"{'w': 52, 'a': 34, 's': 39, 'd': 30}",1312,0.3,0.0,False,128
"{'w': 17, 'a': 20, 's': 16, 'd': 19}",472,0.14,0.0,False,64
"{'w': 20, 'a': 16, 's': 17, 'd': 17}",388,0.14,0.0,False,32
"{'w': 55, 'a': 41, 's': 43, 'd': 42}",1496,0.37,0.0,False,128
"{'w': 37, 'a': 29, 's': 26, 'd': 34}",904,0.25,0.0,False,64
"{'w': 49, 'a': 35, 's': 42, 'd': 25}",1356,0.3,0.0,False,128
"{'w': 32, 'a': 25, 's': 26, 'd': 16}",696,0.19,0.0,False,64
"{'w': 41, 'a': 36, 's': 33, 'd': 34}",1276,0.32,0.0,False,128
"{'w': 41, 'a': 33, 's': 33, 'd': 38}",1328,0.24,0.0,False,128
"{'w': 31, 'a': 17, 's': 28, 'd': 24}",888,0.14,0.0,False,128
"{'w': 23, 'a': 28, 's': 22, 'd': 27}",752,0.19,0.0,False,64
"{'w': 31, 'a': 15, 's': 20, 'd': 17}",568,0.13,0.0,False,64
"{'w': 48, 'a': 36, 's': 45, 'd': 36}",1404,0.28,0.0,False,128
"{'w': 22, 'a': 20, 's': 15, 'd': 36}",600,0.13,0.0,False,64
"{'w': 49, 'a': 21, 's': 26, 'd': 13}",744,0.2,0.0,False,64
"{'w': 44, 'a': 37, 's': 39, 'd': 39}",1388,0.28,0.0,False,128
"{'w': 37, 'a': 39, 's': 23, 'd': 28}",1068,0.2,0.0,False,128
"{'w': 40, 'a': 35, 's': 20, 'd': 20}",748,0.19,0.0,False,64
"{'w': 27, 'a': 22, 's': 22, 'd': 21}",616,0.18,0.0,False,64
"{'w': 23, 'a': 23, 's': 27, 'd': 16}",596,0.15,0.0,False,64
"{'w': 59, 'a': 48, 's': 38, 'd': 44}",2048,0.33,0.0,False,256
"{'w': 29, 'a': 34, 's': 30, 'd': 30}",1012,0.19,0.0,False,128
"{'w': 77, 'a': 61, 's': 38, 'd': 61}",2468,0.4,0.0,False,256
"{'w': 32, 'a': 32, 's': 29, 'd': 28}",832,0.19,0.0,False,64
"{'w': 32, 'a': 49, 's': 40, 'd': 53}",1444,0.32,0.0,False,128
"{'w': 28, 'a': 16, 's': 21, 'd': 27}",556,0.17,0.0,False,32
"{'w': 26, 'a': 18, 's': 19, 'd': 21}",572,0.16,0.0,False,64
"{'w': 31, 'a': 26, 's': 20, 'd': 22}",680,0.17,0.0,False,64
"{'w': 31, 'a': 36, 's': 24, 'd': 35}",964,0.23,0.0,False,64
"{'w': 58, 'a': 39, 's': 46, 'd': 54}",2108,0.4,0.0,False,256
"{'w': 36, 'a': 37, 's': 24, 'd': 36}",944,0.24,0.0,False,64
"{'w': 42, 'a': 50, 's': 30, 'd': 45}",1580,0.3,0.0,False,128
"{'w': 15, 'a': 24, 's': 11, 'd': 26}",488,0.15,0.0,False,64
"{'w': 46, 'a': 48, 's': 36, 'd': 46}",1552,0.3,0.0,False,128
"{'w': 40, 'a': 45, 's': 30, 'd': 36}",1308,0.29,0.0,False,128
"{'w': 29, 'a': 28, 's': 18, 'd': 23}",748,0.2,0.0,False,64
"{'w': 51, 'a': 47, 's': 34, 'd': 36}",1384,0.3,0.0,False,128
"{'w': 24, 'a': 20, 's': 23, 'd': 23}",572,0.15,0.0,False,32
"{'w': 28, 'a': 31, 's': 29, 'd': 43}",960,0.22,0.0,False,64
"{'w': 42, 'a': 39, 's': 33, 'd': 31}",1280,0.26,0.0,False,128
"{'w': 44, 'a': 25, 's': 43, 'd': 35}",1236,0.28,0.0,False,128
"{'w': 19, 'a': 21, 's': 22, 'd': 17}",548,0.16,0.0,False,64
"{'w': 26, 'a': 11, 's': 6, 'd': 16}",296,0.1,0.0,False,32
"{'w': 23, 'a': 37, 's': 26, 'd': 22}",732,0.15,0.0,False,64
"{'w': 59, 'a': 43, 's': 45, 'd': 55}",2280,0.34,0.0,False,256
"{'w': 59, 'a': 44, 's': 48, 'd': 37}",1608,0.32,0.0,False,128
"{'w': 33, 'a': 31, 's': 22, 'd': 36}",1060,0.21,0.0,False,128
"{'w': 19, 'a': 14, 's': 14, 'd': 23}",412,0.09,0.0,False,32
"{'w': 33, 'a': 31, 's': 31, 'd': 29}",1016,0.18,0.0,False,128
"{'w': 54, 'a': 49, 's': 33, 'd': 36}",1480,0.26,0.0,False,128
"{'w': 21, 'a': 14, 's': 20, 'd': 19}",400,0.12,0.0,False,32
"{'w': 28, 'a': 30, 's': 19, 'd': 34}",880,0.24,0.0,False,64
"{'w': 38, 'a': 28, 's': 30, 'd': 27}",1092,0.19,0.0,False,128
"{'w': 48, 'a': 53, 's': 45, 'd': 53}",2088,0.26,0.0,False,256
"{'w': 64, 'a': 71, 's': 55, 'd': 60}",2824,0.38,0.0,False,256
"{'w': 21, 'a': 22, 's': 17, 'd': 18}",536,0.13,0.0,False,64
"{'w': 39, 'a': 33, 's': 31, 'd': 43}",1288,0.2,0.0,False,128
"{'w': 43, 'a': 48, 's': 29, 'd': 49}",1464,0.23,0.0,False,128
"{'w': 37, 'a': 33, 's': 31, 'd': 37}",1140,0.21,0.0,False,128
"{'w': 38, 'a': 35, 's': 36, 'd': 48}",1356,0.27,0.0,False,128
"{'w': 26, 'a': 21, 's': 17, 'd': 24}",612,0.13,0.0,False,64
"{'w': 41, 'a': 29, 's': 21, 'd': 28}",936,0.16,0.0,False,128
"{'w': 12, 'a': 17, 's': 19, 'd': 23}",388,0.1,0.0,False,32
"{'w': 30, 'a': 28, 's': 25, 'd': 22}",780,0.15,0.0,False,64
"{'w': 36, 'a': 16, 's': 19, 'd': 22}",636,0.13,0.0,False,64
"{'w': 40, 'a': 21, 's': 26, 'd': 35}",948,0.16,0.0,False,64
"{'w': 38, 'a': 34, 's': 30, 'd': 21}",1004,0.24,0.0,False,128
"{'w': 36, 'a': 43, 's': 26, 'd': 26}",1124,0.18,0.0,False,128
"{'w': 23, 'a': 13, 's': 18, 'd': 18}",452,0.1,0.0,False,64
"{'w': 32, 'a': 47, 's': 28, 'd': 29}",1208,0.24,0.0,False,128
"{'w': 32, 'a': 31, 's': 29, 'd': 27}",1020,0.16,0.0,False,128
"{'w': 34, 'a': 22, 's': 23, 'd': 18}",688,0.15,0.0,False,64
"{'w': 43, 'a': 35, 's': 41, 'd': 41}",1440,0.29,0.0,False,128
"{'w': 23, 'a': 14, 's': 14, 'd': 14}",352,0.11,0.0,False,32
"{'w': 22, 'a': 16, 's': 16, 'd': 13}",308,0.09,0.0,False,32
"{'w': 14, 'a': 21, 's': 14, 'd': 17}",344,0.09,0.0,False,32
"{'w': 45, 'a': 34, 's': 42, 'd': 50}",1556,0.23,0.0,False,128
"{'w': 37, 'a': 44, 's': 33, 'd': 44}",1412,0.24,0.0,False,128
"{'w': 48, 'a': 50, 's': 32, 'd': 53}",1508,0.25,0.0,False,128
"{'w': 31, 'a': 29, 's': 30, 'd': 41}",1064,0.19,0.0,False,128
"{'w': 43, 'a': 44, 's': 28, 'd': 39}",1488,0.21,0.0,False,128
"{'w': 47, 'a': 29, 's': 31, 'd': 38}",1284,0.2,0.0,False,128
"{'w': 53, 'a': 43, 's': 56, 'd': 55}",2288,0.35,0.0,False,256
"{'w': 71, 'a': 59, 's': 51, 'd': 47}",2456,0.33,0.0,False,256
"{'w': 41, 'a': 53, 's': 37, 'd': 39}",1380,0.23,0.0,False,128
"{'w': 33, 'a': 17, 's': 15, 'd': 24}",552,0.12,0.0,False,64
"{'w': 27, 'a': 28, 's': 32, 'd': 27}",748,0.19,0.0,False,64
"{'w': 47, 'a': 28, 's': 41, 'd': 41}",1340,0.22,0.0,False,128
"{'w': 69, 'a': 69, 's': 57, 'd': 71}",2868,0.37,0.0,False,256
"{'w': 50, 'a': 27, 's': 33, 'd': 24}",1168,0.18,0.0,False,128
"{'w': 34, 'a': 33, 's': 25, 'd': 27}",788,0.17,0.0,False,64
"{'w': 30, 'a': 27, 's': 32, 'd': 29}",888,0.18,0.0,False,64
"{'w': 44, 'a': 36, 's': 41, 'd': 35}",1368,0.21,0.0,False,128
"{'w': 46, 'a': 33, 's': 32, 'd': 27}",1204,0.18,0.0,False,128
"{'w': 28, 'a': 20, 's': 13, 'd': 19}",564,0.12,0.0,False,64
"{'w': 22, 'a': 22, 's': 16, 'd': 22}",552,0.1,0.0,False,64
"{'w': 53, 'a': 40, 's': 31, 'd': 29}",1356,0.23,0.0,False,128
"{'w': 39, 'a': 20, 's': 33, 'd': 33}",1048,0.19,0.0,False,128
"{'w': 35, 'a': 33, 's': 28, 'd': 33}",1128,0.16,0.0,False,128
"{'w': 34, 'a': 44, 's': 28, 'd': 24}",1068,0.16,0.0,False,128
"{'w': 41, 'a': 22, 's': 35, 'd': 13}",744,0.19,0.0,False,64
"{'w': 44, 'a': 40, 's': 33, 'd': 24}",1136,0.21,0.0,False,128
"{'w': 27, 'a': 41, 's': 24, 'd': 38}",1044,0.21,0.0,False,128
"{'w': 18, 'a': 18, 's': 21, 'd': 25}",552,0.12,0.0,False,64
"{'w': 41, 'a': 48, 's': 43, 'd': 41}",1492,0.23,0.0,False,128
"{'w': 34, 'a': 29, 's': 27, 'd': 26}",708,0.19,0.0,False,64
"{'w': 29, 'a': 12, 's': 25, 'd': 21}",560,0.11,0.0,False,64
"{'w': 43, 'a': 41, 's': 38, 'd': 35}",1360,0.23,0.0,False,128
"{'w': 51, 'a': 25, 's': 36, 'd': 23}",1196,0.22,0.0,False,128
"{'w': 57, 'a': 33, 's': 54, 'd': 36}",1448,0.25,0.0,False,128
"{'w': 51, 'a': 44, 's': 27, 'd': 56}",2028,0.25,0.0,False,256
"{'w': 27, 'a': 32, 's': 29, 'd': 30}",744,0.17,0.0,False,64
"{'w': 28, 'a': 16, 's': 20, 'd': 15}",444,0.14,0.0,False,32
"{'w': 46, 'a': 37, 's': 33, 'd': 39}",1340,0.28,0.0,False,128
"{'w': 42, 'a': 30, 's': 31, 'd': 34}",1156,0.25,0.0,False,128
"{'w': 28, 'a': 42, 's': 26, 'd': 27}",868,0.21,0.0,False,64
"{'w': 31, 'a': 21, 's': 20, 'd': 24}",624,0.13,0.0,False,64
"{'w': 18, 'a': 21, 's': 17, 'd': 26}",556,0.12,0.0,False,64
"{'w': 20, 'a': 27, 's': 44, 'd': 24}",816,0.16,0.0,False,64
"{'w': 26, 'a': 23, 's': 17, 'd': 22}",612,0.12,0.0,False,64
"{'w': 28, 'a': 24, 's': 27, 'd': 29}",712,0.14,0.0,False,64
"{'w': 26, 'a': 20, 's': 26, 'd': 19}",616,0.12,0.0,False,64
"{'w': 25, 'a': 49, 's': 24, 'd': 25}",1052,0.16,0.0,False,128
"{'w': 42, 'a': 40, 's': 35, 'd': 42}",1472,0.26,0.0,False,128
"{'w': 25, 'a': 25, 's': 21, 'd': 31}",656,0.14,0.0,False,64
"{'w': 17, 'a': 20, 's': 20, 'd': 22}",476,0.11,0.0,False,64
"{'w': 32, 'a': 31, 's': 23, 'd': 45}",1108,0.18,0.0,False,128
"{'w': 36, 'a': 34, 's': 31, 'd': 54}",1416,0.21,0.0,False,128
"{'w': 49, 'a': 53, 's': 36, 'd': 47}",1580,0.25,0.0,False,128
"{'w': 42, 'a': 32, 's': 32, 'd': 21}",1000,0.19,0.0,False,64
"{'w': 40, 'a': 39, 's': 45, 'd': 33}",1364,0.22,0.0,False,128
"{'w': 29, 'a': 26, 's': 17, 'd': 13}",580,0.11,0.0,False,64
"{'w': 25, 'a': 26, 's': 16, 'd': 33}",744,0.13,0.0,False,64
"{'w': 55, 'a': 43, 's': 63, 'd': 70}",2496,0.29,0.0,False,256
"{'w': 41, 'a': 31, 's': 42, 'd': 44}",1396,0.23,0.0,False,128
"{'w': 27, 'a': 19, 's': 29, 'd': 31}",696,0.15,0.0,False,64
"{'w': 30, 'a': 25, 's': 27, 'd': 25}",660,0.13,0.0,False,64
"{'w': 33, 'a': 39, 's': 25, 'd': 28}",1056,0.16,0.0,False,128
"{'w': 65, 'a': 31, 's': 37, 'd': 48}",1720,0.23,0.0,False,128
"{'w': 48, 'a': 40, 's': 33, 'd': 42}",1236,0.22,0.0,False,128
"{'w': 50, 'a': 35, 's': 38, 'd': 31}",1388,0.22,0.0,False,128
"{'w': 51, 'a': 43, 's': 35, 'd': 34}",1424,0.21,0.0,False,128
"{'w': 17, 'a': 22, 's': 20, 'd': 24}",544,0.14,0.0,False,64
"{'w': 81, 'a': 75, 's': 82, 'd': 73}",4280,0.43,0.0,False,512
"{'w': 41, 'a': 38, 's': 34, 'd': 40}",1348,0.22,0.0,False,128
"{'w': 15, 'a': 15, 's': 11, 'd': 14}",288,0.07,0.0,False,32
"{'w': 18, 'a': 21, 's': 14, 'd': 18}",360,0.09,0.0,False,32
"{'w': 64, 'a': 59, 's': 60, 'd': 40}",2380,0.33,0.0,False,256
"{'w': 26, 'a': 20, 's': 14, 'd': 17}",396,0.09,0.0,False,32
"{'w': 44, 'a': 23, 's': 32, 'd': 21}",912,0.18,0.0,False,64
"{'w': 82, 'a': 67, 's': 79, 'd': 54}",3056,0.4,0.0,False,256
"{'w': 17, 'a': 35, 's': 18, 'd': 27}",676,0.13,0.0,False,64
"{'w': 49, 'a': 38, 's': 31, 'd': 40}",1340,0.28,0.0,False,128
"{'w': 40, 'a': 26, 's': 23, 'd': 29}",1024,0.17,0.0,False,128
"{'w': 32, 'a': 27, 's': 28, 'd': 30}",832,0.18,0.0,False,64
"{'w': 21, 'a': 27, 's': 25, 'd': 20}",620,0.13,0.0,False,64
"{'w': 47, 'a': 31, 's': 39, 'd': 27}",1124,0.19,0.0,False,128
"{'w': 18, 'a': 19, 's': 15, 'd': 23}",416,0.1,0.0,False,32
"{'w': 78, 'a': 86, 's': 54, 'd': 66}",3136,0.41,0.0,False,256
"{'w': 18, 'a': 20, 's': 20, 'd': 31}",600,0.13,0.0,False,64
"{'w': 30, 'a': 18, 's': 20, 'd': 21}",636,0.13,0.0,False,64
"{'w': 50, 'a': 48, 's': 36, 'd': 47}",1628,0.23,0.0,False,128
"{'w': 59, 'a': 45, 's': 40, 'd': 39}",1740,0.25,0.0,False,128
"{'w': 21, 'a': 39, 's': 35, 'd': 49}",1300,0.2,0.0,False,128
"{'w': 50, 'a': 38, 's': 42, 'd': 37}",1496,0.23,0.0,False,128
"{'w': 40, 'a': 28, 's': 36, 'd': 17}",992,0.19,0.0,False,128
"{'w': 30, 'a': 26, 's': 15, 'd': 18}",568,0.13,0.0,False,64
"{'w': 37, 'a': 23, 's': 21, 'd': 19}",640,0.13,0.0,False,64
"{'w': 47, 'a': 36, 's': 27, 'd': 43}",1324,0.24,0.0,False,128
"{'w': 32, 'a': 22, 's': 24, 'd': 21}",712,0.15,0.0,False,64
"{'w': 37, 'a': 31, 's': 19, 'd': 41}",928,0.2,0.0,False,64
